x,y,Grade,id.x,label,na.x,Race,School,Sex,size,vertex.names,xend,yend,id.y,na.y
0.2457970098605517,0.5873250242896075,11,28,28,FALSE,White,1,Male,16.0,28,0.2632606570267835,0.5622942887259527,edge139,FALSE
0.2457970098605517,0.5873250242896075,11,28,28,FALSE,White,1,Male,16.0,28,0.24746702589672126,0.48590966289002085,edge140,FALSE
0.24579748959799727,0.43129235969315877,11,38,38,FALSE,White,1,Male,18.0,38,0.23343605036081527,0.5392442281776302,edge181,FALSE
0.24579748959799727,0.43129235969315877,11,38,38,FALSE,White,1,Male,18.0,38,0.33006755469209303,0.4224435193164956,edge182,FALSE
0.24579748959799727,0.43129235969315877,11,38,38,FALSE,White,1,Male,18.0,38,0.17371065113309872,0.5051317097866065,edge183,FALSE
0.24579748959799727,0.43129235969315877,11,38,38,FALSE,White,1,Male,18.0,38,0.30200194848127626,0.46248424847672315,edge184,FALSE
0.24579748959799727,0.43129235969315877,11,38,38,FALSE,White,1,Male,18.0,38,0.16261930610396783,0.4905623547579168,edge185,FALSE
0.24579748959799727,0.43129235969315877,11,38,38,FALSE,White,1,Male,18.0,38,0.24040035615573468,0.5018626105784291,edge186,FALSE
0.24579748959799727,0.43129235969315877,11,38,38,FALSE,White,1,Male,18.0,38,0.27845303968924207,0.5421872824966582,edge187,FALSE
0.24579748959799727,0.43129235969315877,11,38,38,FALSE,White,1,Male,18.0,38,0.2573312930624577,0.5028324098652769,edge188,FALSE
0.24579748959799727,0.43129235969315877,11,38,38,FALSE,White,1,Male,18.0,38,0.2526755384737827,0.4339221945919662,edge189,FALSE
0.24579762009480213,0.49831359823582005,11,37,37,FALSE,White,1,Male,10.0,37,0.20362315291357935,0.5595723663737224,edge174,FALSE
0.24579762009480213,0.49831359823582005,11,37,37,FALSE,White,1,Male,10.0,37,0.23774927554394032,0.5501351581935177,edge175,FALSE
0.24579762009480213,0.49831359823582005,11,37,37,FALSE,White,1,Male,10.0,37,0.3476442519964281,0.5317424561930983,edge176,FALSE
0.24579762009480213,0.49831359823582005,11,37,37,FALSE,White,1,Male,10.0,37,0.27878220761950434,0.5122062248014664,edge177,FALSE
0.24579762009480213,0.49831359823582005,11,37,37,FALSE,White,1,Male,10.0,37,0.19070930839828737,0.5292710980679537,edge178,FALSE
0.24579762009480213,0.49831359823582005,11,37,37,FALSE,White,1,Male,10.0,37,0.24746702589672126,0.48590966289002085,edge179,FALSE
0.24579762009480213,0.49831359823582005,11,37,37,FALSE,White,1,Male,10.0,37,0.37157080686129224,0.5175665993000075,edge180,FALSE
0.2459275139403591,0.5106285295906635,10,126,126,FALSE,White,1,Female,13.0,126,0.34038076989460775,0.5124238352941455,edge567,FALSE
0.2459275139403591,0.5106285295906635,10,126,126,FALSE,White,1,Female,13.0,126,0.10161320219124556,0.4732714515222766,edge568,FALSE
0.2459275139403591,0.5106285295906635,10,126,126,FALSE,White,1,Female,13.0,126,0.2240529191383275,0.543697085829949,edge569,FALSE
0.2459275139403591,0.5106285295906635,10,126,126,FALSE,White,1,Female,13.0,126,0.16261930610396783,0.4905623547579168,edge570,FALSE
0.2459275139403591,0.5106285295906635,10,126,126,FALSE,White,1,Female,13.0,126,0.32768207606171856,0.5414256124602551,edge571,FALSE
0.2459275139403591,0.5106285295906635,10,126,126,FALSE,White,1,Female,13.0,126,0.2416404097097509,0.5799827066327718,edge572,FALSE
0.2459275139403591,0.5106285295906635,10,126,126,FALSE,White,1,Female,13.0,126,0.38864676864357794,0.5937957499681839,edge573,FALSE
0.24741104036864817,0.2937199014883179,0,147,147,FALSE,White,1,Female,3.0,147,0.33754086304312336,0.22839963845386715,edge675,FALSE
0.24746702589672126,0.48590966289002085,11,208,208,FALSE,White,1,Female,16.0,208,0.2894785213473704,0.5574317594160441,edge972,FALSE
0.24746702589672126,0.48590966289002085,11,208,208,FALSE,White,1,Female,16.0,208,0.17886552114676849,0.5523022612748205,edge973,FALSE
0.24746702589672126,0.48590966289002085,11,208,208,FALSE,White,1,Female,16.0,208,0.19070930839828737,0.5292710980679537,edge974,FALSE
0.24746702589672126,0.48590966289002085,11,208,208,FALSE,White,1,Female,16.0,208,0.2665078243281643,0.53963875059955,edge975,FALSE
0.24746702589672126,0.48590966289002085,11,208,208,FALSE,White,1,Female,16.0,208,0.37918361821964125,0.45800951536185464,edge976,FALSE
0.2474716425641187,0.5211809247293077,11,191,191,FALSE,White,1,Female,22.0,191,0.2457970098605517,0.5873250242896075,edge897,FALSE
0.2474716425641187,0.5211809247293077,11,191,191,FALSE,White,1,Female,22.0,191,0.3476442519964281,0.5317424561930983,edge898,FALSE
0.2474716425641187,0.5211809247293077,11,191,191,FALSE,White,1,Female,22.0,191,0.19421586072820918,0.47283447425170605,edge899,FALSE
0.2474716425641187,0.5211809247293077,11,191,191,FALSE,White,1,Female,22.0,191,0.29267267778727585,0.5942006919584294,edge900,FALSE
0.2474716425641187,0.5211809247293077,11,191,191,FALSE,White,1,Female,22.0,191,0.23197814991847676,0.5858414229401752,edge901,FALSE
0.2474716425641187,0.5211809247293077,11,191,191,FALSE,White,1,Female,22.0,191,0.2632606570267835,0.5622942887259527,edge902,FALSE
0.2474716425641187,0.5211809247293077,11,191,191,FALSE,White,1,Female,22.0,191,0.2938135474989456,0.5352206087299685,edge903,FALSE
0.2474716425641187,0.5211809247293077,11,191,191,FALSE,White,1,Female,22.0,191,0.19396117703193402,0.592278442593414,edge904,FALSE
0.2526755384737827,0.4339221945919662,11,252,252,FALSE,White,1,Male,15.0,252,0.24579748959799727,0.43129235969315877,edge1197,FALSE
0.2526755384737827,0.4339221945919662,11,252,252,FALSE,White,1,Male,15.0,252,0.34053536824429925,0.4140929727422275,edge1198,FALSE
0.2526755384737827,0.4339221945919662,11,252,252,FALSE,White,1,Male,15.0,252,0.23246985284179406,0.4046964605786597,edge1199,FALSE
0.2526755384737827,0.4339221945919662,11,252,252,FALSE,White,1,Male,15.0,252,0.3483626361975904,0.5465591653441129,edge1200,FALSE
0.2526755384737827,0.4339221945919662,11,252,252,FALSE,White,1,Male,15.0,252,0.30382915929665744,0.4283153745440851,edge1201,FALSE
0.2526755384737827,0.4339221945919662,11,252,252,FALSE,White,1,Male,15.0,252,0.33006755469209303,0.4224435193164956,edge1202,FALSE
0.2526755384737827,0.4339221945919662,11,252,252,FALSE,White,1,Male,15.0,252,0.3367810605745074,0.4910778048235046,edge1203,FALSE
0.2526755384737827,0.4339221945919662,11,252,252,FALSE,White,1,Male,15.0,252,0.24741104036864817,0.2937199014883179,edge1204,FALSE
0.2526755384737827,0.4339221945919662,11,252,252,FALSE,White,1,Male,15.0,252,0.20137195360131901,0.5135785473791422,edge1205,FALSE
0.2526755384737827,0.4339221945919662,11,252,252,FALSE,White,1,Male,15.0,252,0.18282508033232295,0.5192082463155843,edge1206,FALSE
0.2552737458304126,0.5784941199310414,10,256,256,FALSE,White,1,Female,15.0,256,0.22802428503584565,0.5724685423279294,edge1228,FALSE
0.2552737458304126,0.5784941199310414,10,256,256,FALSE,White,1,Female,15.0,256,0.20362315291357935,0.5595723663737224,edge1229,FALSE
0.2552737458304126,0.5784941199310414,10,256,256,FALSE,White,1,Female,15.0,256,0.23018140226389192,0.5938275747587842,edge1230,FALSE
0.2552737458304126,0.5784941199310414,10,256,256,FALSE,White,1,Female,15.0,256,0.21760212834625245,0.6598008918073097,edge1231,FALSE
0.2552737458304126,0.5784941199310414,10,256,256,FALSE,White,1,Female,15.0,256,0.24040035615573468,0.5018626105784291,edge1232,FALSE
0.2552737458304126,0.5784941199310414,10,256,256,FALSE,White,1,Female,15.0,256,0.2598088318694183,0.5198000713654947,edge1233,FALSE
0.2552737458304126,0.5784941199310414,10,256,256,FALSE,White,1,Female,15.0,256,0.2665078243281643,0.53963875059955,edge1234,FALSE
0.2552737458304126,0.5784941199310414,10,256,256,FALSE,White,1,Female,15.0,256,0.2416404097097509,0.5799827066327718,edge1235,FALSE
0.2567812629969989,0.463667276212134,10,266,266,FALSE,White,1,Male,8.0,266,0.2915872777377792,0.4173726066347258,edge1273,FALSE
0.2567812629969989,0.463667276212134,10,266,266,FALSE,White,1,Male,8.0,266,0.3367810605745074,0.4910778048235046,edge1274,FALSE
0.2567812629969989,0.463667276212134,10,266,266,FALSE,White,1,Male,8.0,266,0.34464809452926787,0.4623733558492736,edge1275,FALSE
0.2567812629969989,0.463667276212134,10,266,266,FALSE,White,1,Male,8.0,266,0.31666693703599647,0.5035017491996586,edge1276,FALSE
0.2567812629969989,0.463667276212134,10,266,266,FALSE,White,1,Male,8.0,266,0.3515222087059453,0.4909701348435156,edge1277,FALSE
0.2567812629969989,0.463667276212134,10,266,266,FALSE,White,1,Male,8.0,266,0.3370245795945746,0.44278247429519807,edge1278,FALSE
0.2567812629969989,0.463667276212134,10,266,266,FALSE,White,1,Male,8.0,266,0.2416404097097509,0.5799827066327718,edge1279,FALSE
0.2573312930624577,0.5028324098652769,11,224,224,FALSE,American Indian,1,Male,14.0,224,0.22246359479949893,0.45330861081464685,edge1043,FALSE
0.2573312930624577,0.5028324098652769,11,224,224,FALSE,American Indian,1,Male,14.0,224,0.23246985284179406,0.4046964605786597,edge1044,FALSE
0.2573312930624577,0.5028324098652769,11,224,224,FALSE,American Indian,1,Male,14.0,224,0.23343605036081527,0.5392442281776302,edge1045,FALSE
0.2573312930624577,0.5028324098652769,11,224,224,FALSE,American Indian,1,Male,14.0,224,0.2894785213473704,0.5574317594160441,edge1046,FALSE
0.2573312930624577,0.5028324098652769,11,224,224,FALSE,American Indian,1,Male,14.0,224,0.16261930610396783,0.4905623547579168,edge1047,FALSE
0.2573312930624577,0.5028324098652769,11,224,224,FALSE,American Indian,1,Male,14.0,224,0.19070930839828737,0.5292710980679537,edge1048,FALSE
0.2573312930624577,0.5028324098652769,11,224,224,FALSE,American Indian,1,Male,14.0,224,0.27845303968924207,0.5421872824966582,edge1049,FALSE
0.2573312930624577,0.5028324098652769,11,224,224,FALSE,American Indian,1,Male,14.0,224,0.24746702589672126,0.48590966289002085,edge1050,FALSE
0.2573312930624577,0.5028324098652769,11,224,224,FALSE,American Indian,1,Male,14.0,224,0.37157080686129224,0.5175665993000075,edge1051,FALSE
0.2575172483180679,0.48444020189631165,12,137,137,FALSE,White,1,Female,14.0,137,0.34506663459673165,0.4821543209125619,edge616,FALSE
0.2575172483180679,0.48444020189631165,12,137,137,FALSE,White,1,Female,14.0,137,0.23774927554394032,0.5501351581935177,edge617,FALSE
0.2575172483180679,0.48444020189631165,12,137,137,FALSE,White,1,Female,14.0,137,0.19070930839828737,0.5292710980679537,edge618,FALSE
0.2575172483180679,0.48444020189631165,12,137,137,FALSE,White,1,Female,14.0,137,0.2816136605648119,0.46900268038279774,edge619,FALSE
0.2575172483180679,0.48444020189631165,12,137,137,FALSE,White,1,Female,14.0,137,0.2581235844572515,0.5686936654727826,edge620,FALSE
0.2575172483180679,0.48444020189631165,12,137,137,FALSE,White,1,Female,14.0,137,0.2081808514917757,0.5963470474996226,edge621,FALSE
0.2575172483180679,0.48444020189631165,12,137,137,FALSE,White,1,Female,14.0,137,0.37157080686129224,0.5175665993000075,edge622,FALSE
0.2575172483180679,0.48444020189631165,12,137,137,FALSE,White,1,Female,14.0,137,0.2665078243281643,0.53963875059955,edge623,FALSE
0.2581235844572515,0.5686936654727826,12,198,198,FALSE,White,1,Male,13.0,198,0.2958942062873019,0.6223298973717247,edge935,FALSE
0.2581235844572515,0.5686936654727826,12,198,198,FALSE,White,1,Male,13.0,198,0.29894640917863846,0.568070756424531,edge936,FALSE
0.2581235844572515,0.5686936654727826,12,198,198,FALSE,White,1,Male,13.0,198,0.17627960935854226,0.6519559603576399,edge937,FALSE
0.2581235844572515,0.5686936654727826,12,198,198,FALSE,White,1,Male,13.0,198,0.2081808514917757,0.5963470474996226,edge938,FALSE
0.2581235844572515,0.5686936654727826,12,198,198,FALSE,White,1,Male,13.0,198,0.37157080686129224,0.5175665993000075,edge939,FALSE
0.2581235844572515,0.5686936654727826,12,198,198,FALSE,White,1,Male,13.0,198,0.38736647118834977,0.5018752395353516,edge940,FALSE
0.2596788808721069,0.593784989907404,9,128,128,FALSE,Other,1,Female,6.0,128,0.2721179249355403,0.6161749469884065,edge579,FALSE
0.2596788808721069,0.593784989907404,9,128,128,FALSE,Other,1,Female,6.0,128,0.17406019872821238,0.6735563107891012,edge580,FALSE
0.2596788808721069,0.593784989907404,9,128,128,FALSE,Other,1,Female,6.0,128,0.29659788356630135,0.6563457340830504,edge581,FALSE
0.2596788808721069,0.593784989907404,9,128,128,FALSE,Other,1,Female,6.0,128,0.37157080686129224,0.5175665993000075,edge582,FALSE
0.2598088318694183,0.5198000713654947,10,196,196,FALSE,White,1,Male,11.0,196,0.20362315291357935,0.5595723663737224,edge924,FALSE
0.2598088318694183,0.5198000713654947,10,196,196,FALSE,White,1,Male,11.0,196,0.16261930610396783,0.4905623547579168,edge925,FALSE
0.2598088318694183,0.5198000713654947,10,196,196,FALSE,White,1,Male,11.0,196,0.23197814991847676,0.5858414229401752,edge926,FALSE
0.2598088318694183,0.5198000713654947,10,196,196,FALSE,White,1,Male,11.0,196,0.2665078243281643,0.53963875059955,edge927,FALSE
0.2604433293655684,0.6144789945556448,10,244,244,FALSE,White,1,Female,4.0,244,0.23235646379409292,0.7389300393583649,edge1153,FALSE
0.26156760712456334,0.5303355224532053,10,56,56,FALSE,White,1,Female,11.0,56,0.20362315291357935,0.5595723663737224,edge261,FALSE
0.26156760712456334,0.5303355224532053,10,56,56,FALSE,White,1,Female,11.0,56,0.28874068008793113,0.6092647593384164,edge262,FALSE
0.26156760712456334,0.5303355224532053,10,56,56,FALSE,White,1,Female,11.0,56,0.24089105874348823,0.5376787160367159,edge263,FALSE
0.26156760712456334,0.5303355224532053,10,56,56,FALSE,White,1,Female,11.0,56,0.33006763887055673,0.504958440995768,edge264,FALSE
0.26156760712456334,0.5303355224532053,10,56,56,FALSE,White,1,Female,11.0,56,0.34464809452926787,0.4623733558492736,edge265,FALSE
0.26156760712456334,0.5303355224532053,10,56,56,FALSE,White,1,Female,11.0,56,0.23197814991847676,0.5858414229401752,edge266,FALSE
0.26156760712456334,0.5303355224532053,10,56,56,FALSE,White,1,Female,11.0,56,0.2632606570267835,0.5622942887259527,edge267,FALSE
0.26156760712456334,0.5303355224532053,10,56,56,FALSE,White,1,Female,11.0,56,0.31272112561274734,0.5279692881751725,edge268,FALSE
0.26156760712456334,0.5303355224532053,10,56,56,FALSE,White,1,Female,11.0,56,0.2130784844370885,0.48753341279928253,edge269,FALSE
0.2632606570267835,0.5622942887259527,11,197,197,FALSE,White,1,Female,21.0,197,0.2457970098605517,0.5873250242896075,edge928,FALSE
0.2632606570267835,0.5622942887259527,11,197,197,FALSE,White,1,Female,21.0,197,0.28242622297201764,0.5693295675260316,edge929,FALSE
0.2632606570267835,0.5622942887259527,11,197,197,FALSE,White,1,Female,21.0,197,0.384815164756713,0.6672722473508841,edge930,FALSE
0.2632606570267835,0.5622942887259527,11,197,197,FALSE,White,1,Female,21.0,197,0.19070930839828737,0.5292710980679537,edge931,FALSE
0.2632606570267835,0.5622942887259527,11,197,197,FALSE,White,1,Female,21.0,197,0.2474716425641187,0.5211809247293077,edge932,FALSE
0.2632606570267835,0.5622942887259527,11,197,197,FALSE,White,1,Female,21.0,197,0.24746702589672126,0.48590966289002085,edge933,FALSE
0.2632606570267835,0.5622942887259527,11,197,197,FALSE,White,1,Female,21.0,197,0.37157080686129224,0.5175665993000075,edge934,FALSE
0.2665078243281643,0.53963875059955,12,241,241,FALSE,White,1,Male,26.0,241,0.20362315291357935,0.5595723663737224,edge1135,FALSE
0.2665078243281643,0.53963875059955,12,241,241,FALSE,White,1,Male,26.0,241,0.3414207325919478,0.41172647053511024,edge1136,FALSE
0.2665078243281643,0.53963875059955,12,241,241,FALSE,White,1,Male,26.0,241,0.24746702589672126,0.48590966289002085,edge1137,FALSE
0.2665078243281643,0.53963875059955,12,241,241,FALSE,White,1,Male,26.0,241,0.37157080686129224,0.5175665993000075,edge1138,FALSE
0.2665078243281643,0.53963875059955,12,241,241,FALSE,White,1,Male,26.0,241,0.38282883423707786,0.5992479394991368,edge1139,FALSE
0.2713916871636864,0.48323987645576444,12,138,138,FALSE,White,1,Male,10.0,138,0.19421586072820918,0.47283447425170605,edge624,FALSE
0.2713916871636864,0.48323987645576444,12,138,138,FALSE,White,1,Male,10.0,138,0.1632172247400989,0.5265928189764918,edge625,FALSE
0.2713916871636864,0.48323987645576444,12,138,138,FALSE,White,1,Male,10.0,138,0.3120543491513561,0.46753924930450397,edge626,FALSE
0.2713916871636864,0.48323987645576444,12,138,138,FALSE,White,1,Male,10.0,138,0.1910681526124025,0.5748665203050903,edge627,FALSE
0.2713916871636864,0.48323987645576444,12,138,138,FALSE,White,1,Male,10.0,138,0.20137195360131901,0.5135785473791422,edge628,FALSE
0.2713916871636864,0.48323987645576444,12,138,138,FALSE,White,1,Male,10.0,138,0.4575505938323402,0.47630010921549254,edge629,FALSE
0.2721179249355403,0.6161749469884065,9,122,122,FALSE,White,1,Female,6.0,122,0.3768782575207095,0.5642731237599988,edge548,FALSE
0.2721179249355403,0.6161749469884065,9,122,122,FALSE,White,1,Female,6.0,122,0.3705765731804224,0.6373242111871611,edge549,FALSE
0.2721179249355403,0.6161749469884065,9,122,122,FALSE,White,1,Female,6.0,122,0.17406019872821238,0.6735563107891012,edge550,FALSE
0.2736704002105278,0.4330451749904407,11,1,1,FALSE,White,1,Male,8.0,1,0.295789780316723,0.4017624382022205,edge1,FALSE
0.2736704002105278,0.4330451749904407,11,1,1,FALSE,White,1,Male,8.0,1,0.31132414159790517,0.4491412518673534,edge2,FALSE
0.2736704002105278,0.4330451749904407,11,1,1,FALSE,White,1,Male,8.0,1,0.3773068484566849,0.5226559435117558,edge3,FALSE
0.2736704002105278,0.4330451749904407,11,1,1,FALSE,White,1,Male,8.0,1,0.2459275139403591,0.5106285295906635,edge4,FALSE
0.2736704002105278,0.4330451749904407,11,1,1,FALSE,White,1,Male,8.0,1,0.3120543491513561,0.46753924930450397,edge5,FALSE
0.2736704002105278,0.4330451749904407,11,1,1,FALSE,White,1,Male,8.0,1,0.35602176755093645,0.44677602832240876,edge6,FALSE
0.2749737645309254,0.3522353459525976,11,7,7,FALSE,White,1,Male,5.0,7,0.295789780316723,0.4017624382022205,edge28,FALSE
0.2749737645309254,0.3522353459525976,11,7,7,FALSE,White,1,Male,5.0,7,0.30382915929665744,0.4283153745440851,edge29,FALSE
0.2749737645309254,0.3522353459525976,11,7,7,FALSE,White,1,Male,5.0,7,0.33006755469209303,0.4224435193164956,edge30,FALSE
0.2749737645309254,0.3522353459525976,11,7,7,FALSE,White,1,Male,5.0,7,0.35602176755093645,0.44677602832240876,edge31,FALSE
0.27845303968924207,0.5421872824966582,11,189,189,FALSE,White,1,Female,22.0,189,0.20362315291357935,0.5595723663737224,edge881,FALSE
0.27845303968924207,0.5421872824966582,11,189,189,FALSE,White,1,Female,22.0,189,0.28874068008793113,0.6092647593384164,edge882,FALSE
0.27845303968924207,0.5421872824966582,11,189,189,FALSE,White,1,Female,22.0,189,0.34038076989460775,0.5124238352941455,edge883,FALSE
0.27845303968924207,0.5421872824966582,11,189,189,FALSE,White,1,Female,22.0,189,0.17371065113309872,0.5051317097866065,edge884,FALSE
0.27845303968924207,0.5421872824966582,11,189,189,FALSE,White,1,Female,22.0,189,0.3095247027848646,0.6095669660207118,edge885,FALSE
0.27845303968924207,0.5421872824966582,11,189,189,FALSE,White,1,Female,22.0,189,0.23481913408869218,0.4962941595768067,edge886,FALSE
0.27845303968924207,0.5421872824966582,11,189,189,FALSE,White,1,Female,22.0,189,0.3993084672721351,0.6171798662467609,edge887,FALSE
0.27878220761950434,0.5122062248014664,11,85,85,FALSE,White,1,Male,16.0,85,0.20362315291357935,0.5595723663737224,edge373,FALSE
0.27878220761950434,0.5122062248014664,11,85,85,FALSE,White,1,Male,16.0,85,0.24579762009480213,0.49831359823582005,edge374,FALSE
0.27878220761950434,0.5122062248014664,11,85,85,FALSE,White,1,Male,16.0,85,0.23774927554394032,0.5501351581935177,edge375,FALSE
0.27878220761950434,0.5122062248014664,11,85,85,FALSE,White,1,Male,16.0,85,0.3476442519964281,0.5317424561930983,edge376,FALSE
0.27878220761950434,0.5122062248014664,11,85,85,FALSE,White,1,Male,16.0,85,0.2849594632684433,0.587478116244303,edge377,FALSE
0.27878220761950434,0.5122062248014664,11,85,85,FALSE,White,1,Male,16.0,85,0.2894785213473704,0.5574317594160441,edge378,FALSE
0.27878220761950434,0.5122062248014664,11,85,85,FALSE,White,1,Male,16.0,85,0.17371065113309872,0.5051317097866065,edge379,FALSE
0.27878220761950434,0.5122062248014664,11,85,85,FALSE,White,1,Male,16.0,85,0.40659995038438895,0.5291372536692014,edge380,FALSE
0.27878220761950434,0.5122062248014664,11,85,85,FALSE,White,1,Male,16.0,85,0.27845303968924207,0.5421872824966582,edge381,FALSE
0.2803203087441721,0.6281508977283328,10,95,95,FALSE,White,1,Male,7.0,95,0.2564793626440797,0.7246543181968148,edge423,FALSE
0.2803203087441721,0.6281508977283328,10,95,95,FALSE,White,1,Male,7.0,95,0.27270299359801875,0.7417292777488128,edge424,FALSE
0.2803203087441721,0.6281508977283328,10,95,95,FALSE,White,1,Male,7.0,95,0.3705765731804224,0.6373242111871611,edge425,FALSE
0.2803203087441721,0.6281508977283328,10,95,95,FALSE,White,1,Male,7.0,95,0.30200194848127626,0.46248424847672315,edge426,FALSE
0.2816136605648119,0.46900268038279774,12,190,190,FALSE,White,1,Female,13.0,190,0.24579762009480213,0.49831359823582005,edge888,FALSE
0.2816136605648119,0.46900268038279774,12,190,190,FALSE,White,1,Female,13.0,190,0.34506663459673165,0.4821543209125619,edge889,FALSE
0.2816136605648119,0.46900268038279774,12,190,190,FALSE,White,1,Female,13.0,190,0.16881753844385683,0.4533773093048761,edge890,FALSE
0.2816136605648119,0.46900268038279774,12,190,190,FALSE,White,1,Female,13.0,190,0.34038076989460775,0.5124238352941455,edge891,FALSE
0.2816136605648119,0.46900268038279774,12,190,190,FALSE,White,1,Female,13.0,190,0.2575172483180679,0.48444020189631165,edge892,FALSE
0.2816136605648119,0.46900268038279774,12,190,190,FALSE,White,1,Female,13.0,190,0.20137195360131901,0.5135785473791422,edge893,FALSE
0.2816136605648119,0.46900268038279774,12,190,190,FALSE,White,1,Female,13.0,190,0.35602176755093645,0.44677602832240876,edge894,FALSE
0.2816136605648119,0.46900268038279774,12,190,190,FALSE,White,1,Female,13.0,190,0.37157080686129224,0.5175665993000075,edge895,FALSE
0.2816136605648119,0.46900268038279774,12,190,190,FALSE,White,1,Female,13.0,190,0.3860011488583676,0.5615388160745389,edge896,FALSE
0.28242622297201764,0.5693295675260316,11,61,61,FALSE,White,1,Male,17.0,61,0.2973074207721136,0.5500626683205875,edge279,FALSE
0.28242622297201764,0.5693295675260316,11,61,61,FALSE,White,1,Male,17.0,61,0.2457970098605517,0.5873250242896075,edge280,FALSE
0.28242622297201764,0.5693295675260316,11,61,61,FALSE,White,1,Male,17.0,61,0.3476442519964281,0.5317424561930983,edge281,FALSE
0.28242622297201764,0.5693295675260316,11,61,61,FALSE,White,1,Male,17.0,61,0.31355346764989606,0.6243595610501018,edge282,FALSE
0.28242622297201764,0.5693295675260316,11,61,61,FALSE,White,1,Male,17.0,61,0.19070930839828737,0.5292710980679537,edge283,FALSE
0.28242622297201764,0.5693295675260316,11,61,61,FALSE,White,1,Male,17.0,61,0.2474716425641187,0.5211809247293077,edge284,FALSE
0.28242622297201764,0.5693295675260316,11,61,61,FALSE,White,1,Male,17.0,61,0.2632606570267835,0.5622942887259527,edge285,FALSE
0.28242622297201764,0.5693295675260316,11,61,61,FALSE,White,1,Male,17.0,61,0.18301470774043663,0.4694142178688906,edge286,FALSE
0.28242622297201764,0.5693295675260316,11,61,61,FALSE,White,1,Male,17.0,61,0.4638605661548597,0.6122890571593427,edge287,FALSE
0.28370982426871705,0.5358472414997613,12,12,12,FALSE,White,1,Female,14.0,12,0.22802428503584565,0.5724685423279294,edge47,FALSE
0.28370982426871705,0.5358472414997613,12,12,12,FALSE,White,1,Female,14.0,12,0.16881753844385683,0.4533773093048761,edge48,FALSE
0.28370982426871705,0.5358472414997613,12,12,12,FALSE,White,1,Female,14.0,12,0.34038076989460775,0.5124238352941455,edge49,FALSE
0.28370982426871705,0.5358472414997613,12,12,12,FALSE,White,1,Female,14.0,12,0.1910681526124025,0.5748665203050903,edge50,FALSE
0.28370982426871705,0.5358472414997613,12,12,12,FALSE,White,1,Female,14.0,12,0.23197814991847676,0.5858414229401752,edge51,FALSE
0.28370982426871705,0.5358472414997613,12,12,12,FALSE,White,1,Female,14.0,12,0.18282508033232295,0.5192082463155843,edge52,FALSE
0.28370982426871705,0.5358472414997613,12,12,12,FALSE,White,1,Female,14.0,12,0.2575992675668073,0.6390443333717629,edge53,FALSE
0.28370982426871705,0.5358472414997613,12,12,12,FALSE,White,1,Female,14.0,12,0.2130784844370885,0.48753341279928253,edge54,FALSE
0.2849594632684433,0.587478116244303,10,84,84,FALSE,White,1,Female,11.0,84,0.3395815682335174,0.6043084978702574,edge365,FALSE
0.2849594632684433,0.587478116244303,10,84,84,FALSE,White,1,Female,11.0,84,0.23774927554394032,0.5501351581935177,edge366,FALSE
0.2849594632684433,0.587478116244303,10,84,84,FALSE,White,1,Female,11.0,84,0.27878220761950434,0.5122062248014664,edge367,FALSE
0.2849594632684433,0.587478116244303,10,84,84,FALSE,White,1,Female,11.0,84,0.34038076989460775,0.5124238352941455,edge368,FALSE
0.2849594632684433,0.587478116244303,10,84,84,FALSE,White,1,Female,11.0,84,0.40659995038438895,0.5291372536692014,edge369,FALSE
0.2849594632684433,0.587478116244303,10,84,84,FALSE,White,1,Female,11.0,84,0.23197814991847676,0.5858414229401752,edge370,FALSE
0.2849594632684433,0.587478116244303,10,84,84,FALSE,White,1,Female,11.0,84,0.3377555309842525,0.5746008570421209,edge371,FALSE
0.2849594632684433,0.587478116244303,10,84,84,FALSE,White,1,Female,11.0,84,0.19396117703193402,0.592278442593414,edge372,FALSE
0.28874068008793113,0.6092647593384164,11,23,23,FALSE,White,1,Female,16.0,23,0.20362315291357935,0.5595723663737224,edge108,FALSE
0.28874068008793113,0.6092647593384164,11,23,23,FALSE,White,1,Female,16.0,23,0.2973074207721136,0.5500626683205875,edge109,FALSE
0.28874068008793113,0.6092647593384164,11,23,23,FALSE,White,1,Female,16.0,23,0.2457970098605517,0.5873250242896075,edge110,FALSE
0.28874068008793113,0.6092647593384164,11,23,23,FALSE,White,1,Female,16.0,23,0.2894785213473704,0.5574317594160441,edge111,FALSE
0.28874068008793113,0.6092647593384164,11,23,23,FALSE,White,1,Female,16.0,23,0.38830842780508995,0.6384450185280895,edge112,FALSE
0.28874068008793113,0.6092647593384164,11,23,23,FALSE,White,1,Female,16.0,23,0.41265767148638216,0.5665141640633525,edge113,FALSE
0.28874068008793113,0.6092647593384164,11,23,23,FALSE,White,1,Female,16.0,23,0.27845303968924207,0.5421872824966582,edge114,FALSE
0.28874068008793113,0.6092647593384164,11,23,23,FALSE,White,1,Female,16.0,23,0.31272112561274734,0.5279692881751725,edge115,FALSE
0.28874068008793113,0.6092647593384164,11,23,23,FALSE,White,1,Female,16.0,23,0.2938135474989456,0.5352206087299685,edge116,FALSE
0.2894785213473704,0.5574317594160441,11,97,97,FALSE,White,1,Male,18.0,97,0.24579762009480213,0.49831359823582005,edge433,FALSE
0.2894785213473704,0.5574317594160441,11,97,97,FALSE,White,1,Male,18.0,97,0.3476442519964281,0.5317424561930983,edge434,FALSE
